Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Property_Area,LoanAmount,Total_Income,Loan_Status
0.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.0,0.5705521825286981,0.24125009847763734,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.5346275675161503,0.2065762764387673,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.0,0.5866472341800641,0.5001994627109136,1
1.0,1.0,0.3333333333333333,1.0,0.0,0.358974358974359,1.0,1.0,0.6226406750481968,0.28204891028988954,0
1.0,0.0,0.0,0.0,0.0,0.10256410256410257,1.0,1.0,0.6464284287958955,0.44511305783381183,1
1.0,1.0,0.6666666666666666,0.0,1.0,0.7435897435897436,1.0,0.0,0.5620720434227042,0.410889696729243,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.5924099318089806,0.41970753313887976,1
1.0,0.0,0.0,0.0,1.0,0.358974358974359,1.0,1.0,0.5866472341800641,0.4899877455096451,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.5705521825286981,0.47317235150242287,1
1.0,1.0,0.3333333333333333,1.0,0.0,0.358974358974359,1.0,1.0,0.617580299539465,0.3778071888497998,1
1.0,1.0,0.3333333333333333,0.0,0.0,1.0000000000000002,1.0,0.5,0.5924099318089806,0.29454625116545397,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5196034188243037,0.23230036995265446,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,0.5,0.7072322839892242,0.3348515263907148,0
0.0,0.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.6192792122782118,0.21482352834327378,0
1.0,0.0,0.0,1.0,1.0,0.7435897435897436,1.0,0.0,0.5532748172415494,0.295856153761193,1
1.0,1.0,0.3333333333333333,1.0,0.0,0.358974358974359,1.0,0.5,0.7840623634028807,0.47467730534374053,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,0.0,1.0,0.6965079695239753,0.6011887154002211,0
0.0,0.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.7629767665503107,0.18856820451116096,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,0.0,0.0,0.5767175586222981,0.35570161064120964,0
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5297253403669755,0.3206997339088884,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.8041855933020416,0.609201056956653,0
1.0,1.0,1.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.6017114746069032,0.30513914841813494,0
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.8234345544559629,0.4887893728670123,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6124086981283534,0.2693545998809139,1
0.0,0.0,0.3333333333333333,0.0,0.0,0.05128205128205128,1.0,0.5,0.6464284287958955,0.21870407956964955,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5866472341800641,0.39910638094756945,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.6017114746069032,0.31669592619554954,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6403164386111126,0.41062651571922015,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.638763308271755,0.3577464118723308,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,0.0,1.0,0.6538517066444165,0.35973410972732967,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6141452255090323,0.2141708318205222,0
0.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.5196034188243037,0.2788797111421777,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.26621709765589374,0.2006664117394148,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6158690309631798,0.5075917349370489,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5980348624282088,0.2927006989331502,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.638763308271755,0.3006692044705279,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.5196034188243037,0.24691497888072234,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.5767175586222981,0.2874589532960974,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.7141195578806834,0.4014057477533519,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.4922122502111592,0.2770262502216456,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.8888039348381416,0.5743176952608986,1
0.0,1.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.5942998888944429,0.2593283795442842,1
1.0,0.0,0.3333333333333333,1.0,1.0,0.7435897435897436,0.0,1.0,0.650910438444966,0.37291316398048013,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5705521825286981,0.29465129807291546,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.358974358974359,1.0,1.0,0.48632948400174114,0.20445583202471052,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.40112448504450693,0.2184187021105488,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6017114746069032,0.660882819538475,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5170034101365979,0.3624264805734938,1
0.0,0.0,0.0,0.0,1.0,0.6153846153846154,1.0,0.5,0.5417945700620366,0.27212998075611883,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5866472341800641,0.34128808019836243,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5767175586222981,0.2607771268327237,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6903318041329845,0.468132436539449,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6209659463263373,0.3318409655219614,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,0.0,0.5,0.5998803494737672,0.2768570656412772,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.6124086981283534,0.29391503465067026,1
0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.0,0.627594508380735,0.3284728847609253,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6707666561616454,0.3418531892065928,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5663503138676842,0.3396288095556377,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.7060645476366747,0.38764018660121047,1
0.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.6141452255090323,0.29142720165717173,1
0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,0.0,0.6403164386111126,0.41059359846864685,0
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.5726253095263247,0.30554154455497584,0
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,1.0,0.527235387056441,0.2950186126352261,0
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.5555051504532105,0.28923641743382267,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6088967166312764,0.3085885559574384,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.5346275675161503,0.2148959443747287,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6226406750481968,0.37371646883405707,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,1.0,0.6017114746069032,0.08116785130550719,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6141452255090323,0.32897644573061746,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,1.0,0.5532748172415494,0.2690054856512567,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.9113770684359317,0.6556137934130091,0
1.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,1.0,0.0,0.6878152198007361,0.4147071802244209,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5035541272648951,0.17483120962502285,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.568460627493931,0.32454690568661504,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.4095288924497814,0.13723868085728408,1
1.0,1.0,0.6666666666666666,0.0,1.0,0.15384615384615388,1.0,0.0,0.6292228774547044,0.3431092010436505,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6523856683061735,0.27207247563436066,0
1.0,1.0,0.3333333333333333,1.0,0.0,0.358974358974359,1.0,1.0,0.568460627493931,0.3105172293592193,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.5866472341800641,0.2349859381824071,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5143743504713745,0.2648365893812803,1
0.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.5705521825286981,0.22294584040939758,1
1.0,1.0,0.3333333333333333,0.0,1.0,0.7435897435897436,1.0,0.0,0.6464284287958955,0.4806571785162894,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5767175586222981,0.2861038666329978,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5942998888944429,0.28413945615762937,1
1.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,1.0,0.0,0.6017114746069032,0.3178942988381823,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6088967166312764,0.36001677195751536,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.8010792987883983,0.5813171161831521,1
1.0,1.0,0.3333333333333333,0.0,1.0,0.7435897435897436,0.0,0.0,0.8540531841057577,0.5578852638180527,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.0,0.6053315212724693,0.30443338204051673,1
1.0,1.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.6865467617848786,0.424578048894938,1
0.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5663503138676842,0.3843324250704889,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.45104880843248885,0.13654475006632327,1
1.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.580739851305655,0.36106385175994116,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5394297421956116,0.17635803729898347,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.4644980913041916,0.16757917027062863,1
1.0,1.0,0.0,0.0,0.0,0.358974358974359,1.0,1.0,0.9162187699646309,0.9389294728474462,1
1.0,1.0,0.3333333333333333,0.0,1.0,0.358974358974359,1.0,1.0,0.6839891453848477,0.5189117237889433,1
1.0,1.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.46120715105597054,0.480483340196151,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.0,0.6538517066444165,0.35126832059618507,1
1.0,1.0,0.6666666666666666,0.0,1.0,0.7435897435897436,1.0,0.0,0.6761451392974103,0.39563438530801887,1
0.0,0.0,1.0,1.0,0.0,0.7435897435897436,0.0,1.0,0.6017114746069032,0.059124509089014454,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.4644980913041916,0.2629345193681576,1
1.0,1.0,1.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.6721228466140536,0.2673111450361787,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.3641389699798977,0.12412824475899376,0
1.0,1.0,0.3333333333333333,1.0,0.0,0.7435897435897436,1.0,1.0,0.650910438444966,0.34470252875585117,1
1.0,1.0,1.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.47410344097724844,0.19570997291075876,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.0,0.5961747864008986,0.30423136546136287,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6538517066444165,0.30644455838484297,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,0.0,0.6418593844159997,0.3831954662589341,0
1.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,1.0,1.0,0.5980348624282088,0.32074701151773044,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.7666248767130897,0.5024153306762835,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6903318041329845,0.4510291078673043,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.7367514805094417,0.4567801332954684,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.807251413770264,0.5442006982658667,0
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5321892203889793,0.2958038901335749,1
0.0,1.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.5555051504532105,0.3322474979986263,0
0.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6053315212724693,0.17576538619589432,1
0.0,0.0,0.0,0.0,0.0,0.358974358974359,1.0,1.0,0.5787372997111075,0.2413152035945918,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.0,0.6610479369888751,0.5153538065399241,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.45104880843248885,0.24531873857405517,0
1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0,0.5441358669126808,0.29142720165717173,0
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.7060645476366747,0.43541550513578353,1
0.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.4950993832689692,0.2944411597936909,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.7448311890700401,0.4451417025828579,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6053315212724693,0.3950392870808608,1
1.0,1.0,0.0,0.0,0.0,0.6153846153846154,1.0,1.0,0.5321892203889793,0.35574267214168853,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.0,0.624303568132514,0.3857190509203712,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.6106592596449192,0.3626262378954632,0
1.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,0.5,0.5346275675161503,0.13654475006632327,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.0,0.5942998888944429,0.31466954665940006,0
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.6748120003651872,0.36694147710915037,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.9517359050225083,0.7080977188311997,0
0.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.4053642104173878,0.5935716939227234,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.6464284287958955,0.31760721648349555,1
1.0,1.0,0.6666666666666666,0.0,1.0,0.6153846153846154,1.0,0.0,0.8565365674965078,0.6152364304225528,1
1.0,0.0,0.3333333333333333,0.0,0.0,0.358974358974359,0.0,1.0,0.568460627493931,0.3110093570963295,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5663503138676842,0.26666542721555486,1
1.0,1.0,0.0,0.0,0.0,0.358974358974359,1.0,1.0,0.5866472341800641,0.34284985732708617,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6053315212724693,0.5596433469477822,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6053315212724693,0.2717271649221151,1
1.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.4644980913041916,0.1874385642558738,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.6053315212724693,0.32727857396318183,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6017114746069032,0.34683955659999444,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.7979314472639105,0.4849152414105051,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6479319380143995,0.35384677902213135,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,1.0,0.6017114746069032,0.39796598142727757,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.5441358669126808,0.28604950902750814,0
1.0,0.0,0.3333333333333333,0.0,0.0,0.358974358974359,1.0,1.0,0.5726253095263247,0.23162441428850022,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.6088967166312764,0.24982551288889243,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,1.0,0.6017114746069032,0.35981490320740517,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6158690309631798,0.295856153761193,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5961747864008986,0.33170530663756526,1
1.0,0.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6878152198007361,0.4590654203500113,1
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.7806767166160082,0.46802797525166295,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5866472341800641,0.29312375055769313,1
1.0,1.0,0.6666666666666666,1.0,0.0,0.358974358974359,1.0,0.5,0.5726253095263247,0.22828536581626646,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,1.0,0.5726253095263247,0.2824353358341736,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.6141452255090323,0.23784088863212038,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,1.0,0.4644980913041916,0.196256927824199,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5321892203889793,0.2819936575107407,1
1.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.5642209021210502,0.33529774930393264,1
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.5,0.5510231408041399,0.20545063587340562,0
1.0,1.0,0.6666666666666666,1.0,0.0,0.358974358974359,0.0,1.0,0.35907859447116597,0.17243732257419508,0
1.0,0.0,0.0,1.0,0.0,0.6153846153846154,1.0,0.0,0.44402445420385594,0.16065002206921597,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5510231408041399,0.6819798121153784,1
0.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.3968069622194037,0.076534022272569,1
0.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.0,0.6989337476283017,0.40727963626578734,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5767175586222981,0.2850144468855762,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,1.0,1.0,0.5767175586222981,0.2861038666329978,1
0.0,0.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.44756284256837575,0.10628214579582806,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.6153846153846154,0.0,0.5,0.6418593844159997,0.4344006606943258,0
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,0.0,0.0,0.8438489448250013,1.0000000000000002,0
0.0,0.0,0.3333333333333333,1.0,1.0,0.7435897435897436,1.0,0.5,0.4330783693243553,0.24480576656908792,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6538517066444165,0.36421853684098804,1
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,0.0,0.726245342891989,0.35778713660990813,0
1.0,1.0,0.0,1.0,0.0,0.7435897435897436,1.0,0.0,0.5663503138676842,0.27034109928685823,1
0.0,1.0,0.0,1.0,0.0,0.7435897435897436,0.0,0.5,0.6787889692706706,0.3270482387002722,0
0.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.4254874403165486,0.18138069736722806,1
0.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,1.0,0.6538517066444165,0.14627858631851187,0
1.0,1.0,0.6666666666666666,0.0,1.0,0.7435897435897436,1.0,1.0,0.747790956297929,0.6718450539328373,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5705521825286981,0.24033682969455206,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6192792122782118,0.29126755422133166,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6192792122782118,0.34666926965087597,1
0.0,0.0,0.0,1.0,0.0,0.7435897435897436,0.0,1.0,0.4922122502111592,0.15747680280225262,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5441358669126808,0.22280560975778374,1
1.0,1.0,0.3333333333333333,0.0,0.0,0.7435897435897436,0.0,1.0,0.5663503138676842,0.45220115581296727,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5346275675161503,0.5793230352242469,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.5885838573930919,0.39090445827725584,1
0.0,0.0,0.3333333333333333,1.0,0.0,0.7435897435897436,1.0,0.0,0.4950993832689692,0.28821458367700825,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.6106592596449192,0.35114287468425354,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.511715583288644,0.17645273040159926,1
1.0,0.0,0.0,1.0,0.0,0.358974358974359,1.0,1.0,0.4254874403165486,0.1572029159988766,1
0.0,0.0,0.3333333333333333,0.0,1.0,0.7435897435897436,1.0,0.5,0.638763308271755,0.44390698430694964,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.0,0.5555051504532105,0.37371646883405707,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.8714906707955488,0.5434114428739141,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.627594508380735,0.2966387908348669,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5441358669126808,0.23717987023824194,1
0.0,1.0,0.0,0.0,0.0,0.4871794871794872,1.0,0.5,0.6017114746069032,0.4818212370123647,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.3833576793477008,0.2389605966329762,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6017114746069032,0.20829240718665143,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,0.0,1.0,0.6903318041329845,0.4907755146382866,0
0.0,1.0,0.0,1.0,1.0,0.7435897435897436,1.0,0.0,0.6192792122782118,0.39709854164445724,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6903318041329845,0.4467690144097183,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6814034227474848,0.4739642271903881,1
1.0,0.0,1.0,1.0,0.0,0.7435897435897436,1.0,0.5,0.6356259498971131,0.38123949134272617,1
1.0,0.0,0.3333333333333333,0.0,0.0,0.7435897435897436,1.0,0.5,0.6418593844159997,0.8102480373786054,1
1.0,1.0,0.0,0.0,0.0,0.6153846153846154,1.0,0.0,0.6748120003651872,0.5921022596735666,1
1.0,1.0,0.3333333333333333,0.0,1.0,0.7435897435897436,1.0,0.0,0.6053315212724693,0.2919586195871162,1
1.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,1.0,0.0,0.5663503138676842,0.2906813004375268,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.4053642104173878,0.30433239429778536,0
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,0.0,0.0,0.638763308271755,0.31105851626134196,0
1.0,0.0,0.3333333333333333,1.0,1.0,0.7435897435897436,1.0,0.5,0.6940569224431055,0.2717847500695567,0
1.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,0.0,0.0,0.5961747864008986,0.22455282570940693,0
1.0,1.0,0.6666666666666666,1.0,0.0,0.6153846153846154,1.0,1.0,0.4254874403165486,0.21388019279162562,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.0,0.6371998580537919,0.34028511012834417,0
1.0,1.0,0.0,0.0,0.0,0.358974358974359,0.0,0.0,0.5196034188243037,0.3060436243258413,1
1.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.5035541272648951,0.3951093727163528,1
1.0,1.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.5,0.5346275675161503,0.24429173250952219,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.582725503529196,0.2712082966829381,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.6721228466140536,0.36505042363501583,0
1.0,0.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.0,0.6158690309631798,0.2742483608153885,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.6538517066444165,0.43541550513578353,0
1.0,1.0,0.0,0.0,1.0,0.7435897435897436,1.0,0.5,0.6538517066444165,0.36062139526651094,1
1.0,1.0,1.0,0.0,0.0,0.358974358974359,1.0,1.0,0.6017114746069032,0.4170596308736323,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6433922783853512,0.31846746960928685,1
0.0,0.0,0.3333333333333333,1.0,0.0,0.7435897435897436,1.0,0.5,0.6088967166312764,0.3178942988381823,1
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.5,0.5394297421956116,0.26329226923132754,0
1.0,0.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.0,0.6226406750481968,0.35384677902213135,1
1.0,1.0,1.0,1.0,0.0,0.358974358974359,0.0,1.0,0.46120715105597054,0.2884838953012909,0
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5663503138676842,0.6078512713368165,1
0.0,1.0,0.6666666666666666,1.0,0.0,0.7435897435897436,1.0,0.5,0.5394297421956116,0.1920854069021054,1
1.0,1.0,0.0,0.0,0.0,0.7435897435897436,1.0,1.0,0.5663503138676842,0.3843324250704889,0
1.0,1.0,0.3333333333333333,0.0,1.0,0.7435897435897436,1.0,0.5,0.6567566619625722,0.33355292617159216,1
1.0,1.0,0.3333333333333333,1.0,0.0,0.358974358974359,0.0,0.0,0.5726253095263247,0.26251649196102655,0
1.0,1.0,1.0,0.0,0.0,0.7435897435897436,1.0,0.5,0.5441358669126808,0.29275361982476755,1
0.0,0.0,0.0,0.0,1.0,0.7435897435897436,1.0,1.0,0.527235387056441,0.13654475006632327,1
1.0,0.0,0.6666666666666666,0.0,0.0,0.7435897435897436,1.0,0.0,0.6567566619625722,0.48508600521331435,1
1.0,1.0,0.6666666666666666,0.0,1.0,0.7435897435897436,1.0,0.0,0.638763308271755,0.6201396889672111,1
